"year","team","conference","division","expected_wins","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
2002,"Kent State","Mid-American","East",0,12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
2002,"Kentucky","SEC","East",0,12,7,5,0,8,3,5,0,7,4,3,0,5,3,2,0
2002,"Louisiana","Sun Belt","",0,12,3,9,0,6,2,4,0,5,3,2,0,7,0,7,0
2002,"Louisiana Monroe","Sun Belt","",0,12,3,9,0,7,3,4,0,6,3,3,0,6,0,6,0
2002,"Louisiana Tech","Western Athletic","",0,12,4,8,0,8,3,5,0,5,4,1,0,7,0,7,0
2002,"Louisville","Conference USA","",0,13,7,6,0,11,7,4,0,6,3,3,0,7,4,3,0
2002,"LSU","SEC","West",0,13,8,5,0,8,5,3,0,8,6,2,0,5,2,3,0
2002,"Marshall","Mid-American","East",0,13,11,2,0,9,8,1,0,8,8,0,0,5,3,2,0
2002,"Maryland","ACC","",0,14,11,3,0,8,6,2,0,8,6,2,0,6,5,1,0
2002,"Memphis","Conference USA","",0,12,3,9,0,9,2,7,0,6,3,3,0,6,0,6,0
2002,"Miami","Big East","",0,13,12,1,0,7,7,0,0,6,6,0,0,6,6,0,0
2002,"Miami (OH)","Mid-American","East",0,12,7,5,0,8,5,3,0,5,2,3,0,7,5,2,0
2002,"Michigan","Big Ten","",0,13,10,3,0,10,8,2,0,7,6,1,0,6,4,2,0
2002,"Michigan State","Big Ten","",0,12,4,8,0,9,2,7,0,8,3,5,0,4,1,3,0
2002,"Middle Tennessee","Sun Belt","",0,12,4,8,0,7,3,4,0,5,3,2,0,7,1,6,0
2002,"Minnesota","Big Ten","",0,13,8,5,0,8,3,5,0,8,6,2,0,5,2,3,0
2002,"Mississippi State","SEC","West",0,12,3,9,0,8,0,8,0,6,2,4,0,6,1,5,0
2002,"Missouri","Big 12","North",0,12,5,7,0,8,2,6,0,6,3,3,0,6,2,4,0
2002,"Navy","FBS Independents","",0,12,2,10,0,0,0,0,0,7,1,6,0,5,1,4,0
2002,"NC State","ACC","",0,14,11,3,0,10,7,3,0,7,6,1,0,7,5,2,0
2002,"Nebraska","Big 12","North",0,14,7,7,0,8,3,5,0,8,6,2,0,6,1,5,0
2002,"Nevada","Western Athletic","",0,12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
2002,"New Mexico","Mountain West","",0,14,7,7,0,9,5,4,0,7,5,2,0,7,2,5,0
2002,"New Mexico State","Sun Belt","",0,12,7,5,0,7,5,2,0,5,5,0,0,7,2,5,0
2002,"North Carolina","ACC","",0,12,3,9,0,9,2,7,0,6,0,6,0,6,3,3,0
2002,"Northern Illinois","Mid-American","West",0,12,8,4,0,8,7,1,0,6,4,2,0,6,4,2,0
2002,"North Texas","Sun Belt","",0,13,8,5,0,6,6,0,0,5,4,1,0,8,4,4,0
2002,"Northwestern","Big Ten","",0,12,3,9,0,11,2,9,0,6,2,4,0,6,1,5,0
2002,"Notre Dame","FBS Independents","",0,13,10,3,0,0,0,0,0,7,5,2,0,6,5,1,0
2002,"Ohio","Mid-American","East",0,12,4,8,0,8,4,4,0,5,3,2,0,7,1,6,0
2002,"Ohio State","Big Ten","",0,14,14,0,0,10,10,0,0,8,8,0,0,5,5,0,0
2002,"Oklahoma","Big 12","South",0,14,12,2,0,9,7,2,0,7,7,0,0,7,5,2,0
2002,"Oklahoma State","Big 12","South",0,13,8,5,0,8,5,3,0,8,7,1,0,5,1,4,0
2002,"Ole Miss","SEC","West",0,13,7,6,0,8,3,5,0,8,7,1,0,5,0,5,0
2002,"Oregon","Pac-10","",0,13,7,6,0,9,3,6,0,8,5,3,0,5,2,3,0
2002,"Oregon State","Pac-10","",0,13,8,5,0,9,5,4,0,8,6,2,0,5,2,3,0
2002,"Penn State","Big Ten","",0,13,9,4,0,9,6,3,0,8,7,1,0,5,2,3,0
2002,"Pittsburgh","Big East","",0,13,9,4,0,7,5,2,0,7,5,2,0,6,4,2,0
2002,"Purdue","Big Ten","",0,13,7,6,0,10,5,5,0,7,4,3,0,6,3,3,0
2002,"Rice","Western Athletic","",0,11,4,7,0,8,3,5,0,5,2,3,0,6,2,4,0
2002,"Rutgers","Big East","",0,12,1,11,0,7,0,7,0,6,1,5,0,6,0,6,0
2002,"San Diego State","Mountain West","",0,13,4,9,0,9,4,5,0,5,2,3,0,8,2,6,0
2002,"San José State","Western Athletic","",0,13,6,7,0,8,4,4,0,4,2,2,0,9,4,5,0
2002,"SMU","Western Athletic","",0,12,3,9,0,8,3,5,0,6,2,4,0,6,1,5,0
2002,"South Carolina","SEC","East",0,12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
2002,"Southern Mississippi","Conference USA","",0,13,7,6,0,10,6,4,0,6,5,1,0,7,2,5,0
2002,"South Florida","FBS Independents","",0,11,9,2,0,4,4,0,0,6,6,0,0,5,3,2,0
2002,"Stanford","Pac-10","",0,11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
2002,"Syracuse","Big East","",0,12,4,8,0,7,2,5,0,6,3,3,0,6,1,5,0
2002,"TCU","Conference USA","",0,12,10,2,0,10,8,2,0,6,6,0,0,6,4,2,0
2002,"Temple","Big East","",0,12,4,8,0,7,2,5,0,7,2,5,0,5,2,3,0
2002,"Tennessee","SEC","East",0,13,8,5,0,8,5,3,0,9,5,4,0,4,3,1,0
2002,"Texas","Big 12","South",0,13,11,2,0,8,6,2,0,6,6,0,0,7,5,2,0
2002,"Texas A&M","Big 12","South",0,12,6,6,0,8,3,5,0,7,3,4,0,5,3,2,0
2002,"Texas Tech","Big 12","South",0,14,9,5,0,8,5,3,0,7,6,1,0,7,3,4,0
2002,"Toledo","Mid-American","West",0,14,9,5,0,9,7,2,0,7,5,2,0,7,4,3,0
2002,"Troy","FBS Independents","",0,12,4,8,0,0,0,0,0,5,4,1,0,7,0,7,0
2002,"Tulane","Conference USA","",0,13,8,5,0,8,4,4,0,7,5,2,0,6,3,3,0
2002,"Tulsa","Western Athletic","",0,12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
2002,"UAB","Conference USA","",0,12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
2002,"UCF","Mid-American","East",0,12,7,5,0,8,6,2,0,6,4,2,0,6,3,3,0
2002,"UCLA","Pac-10","",0,13,8,5,0,11,7,4,0,6,2,4,0,7,6,1,0
2002,"UNLV","Mountain West","",0,12,5,7,0,9,3,6,0,6,3,3,0,6,2,4,0
2002,"USC","Pac-10","",0,13,11,2,0,9,8,1,0,7,7,0,0,6,4,2,0
2002,"Utah","Mountain West","",0,11,5,6,0,10,4,6,0,5,3,2,0,6,2,4,0
2002,"Utah State","FBS Independents","",0,11,4,7,0,3,1,2,0,5,3,2,0,6,1,5,0
2002,"UTEP","Western Athletic","",0,12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
2002,"Vanderbilt","SEC","East",0,12,2,10,0,8,0,8,0,7,2,5,0,5,0,5,0
2002,"Virginia","ACC","",0,14,9,5,0,10,6,4,0,8,7,1,0,6,2,4,0
2002,"Virginia Tech","Big East","",0,14,10,4,0,7,3,4,0,9,7,2,0,5,3,2,0
2002,"Wake Forest","ACC","",0,13,7,6,0,11,6,5,0,7,5,2,0,6,2,4,0
2002,"Washington","Pac-10","",0,13,7,6,0,11,5,6,0,8,5,3,0,5,2,3,0
2002,"Washington State","Pac-10","",0,13,10,3,0,9,7,2,0,8,6,2,0,5,4,1,0
2002,"Western Michigan","Mid-American","West",0,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
2002,"West Virginia","Big East","",0,13,9,4,0,7,6,1,0,6,4,2,0,7,5,2,0
2002,"Wisconsin","Big Ten","",0,14,8,6,0,10,4,6,0,9,6,3,0,5,2,3,0
2002,"Wyoming","Mountain West","",0,12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
2003,"Air Force","Mountain West","",0,12,7,5,0,9,5,4,0,6,5,1,0,6,2,4,0
2003,"Akron","Mid-American","East",0,12,7,5,0,8,5,3,0,6,5,1,0,6,2,4,0
2003,"Alabama","SEC","West",0,13,4,9,0,8,2,6,0,8,3,5,0,5,1,4,0
2003,"Arizona","Pac-10","",0,12,2,10,0,10,1,9,0,7,2,5,0,5,0,5,0
2003,"Arizona State","Pac-10","",0,12,5,7,0,10,3,7,0,6,4,2,0,6,1,5,0
2003,"Arkansas","SEC","West",0,13,9,4,0,8,4,4,0,8,6,2,0,5,3,2,0
2003,"Arkansas State","Sun Belt","",0,12,5,7,0,6,3,3,0,5,4,1,0,7,1,6,0
2003,"Army","Conference USA","",0,13,0,13,0,9,0,9,0,6,0,6,0,7,0,7,0
2003,"Auburn","SEC","West",0,13,8,5,0,8,5,3,0,8,6,2,0,5,2,3,0
2003,"Ball State","Mid-American","West",0,12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
2003,"Baylor","Big 12","South",0,12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
2003,"Boise State","Western Athletic","",0,14,13,1,0,8,8,0,0,7,7,0,0,7,6,1,0
2003,"Boston College","Big East","",0,13,8,5,0,7,3,4,0,6,2,4,0,7,6,1,0
2003,"Bowling Green","Mid-American","West",0,14,11,3,0,9,7,2,0,8,7,1,0,6,4,2,0
2003,"Buffalo","Mid-American","East",0,12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
2003,"BYU","Mountain West","",0,12,4,8,0,10,4,6,0,6,1,5,0,6,3,3,0
2003,"California","Pac-10","",0,14,8,6,0,12,7,5,0,7,5,2,0,7,3,4,0
2003,"Central Michigan","Mid-American","West",0,12,3,9,0,8,1,7,0,6,3,3,0,6,0,6,0
2003,"Cincinnati","Conference USA","",0,12,5,7,0,9,3,6,0,6,4,2,0,6,1,5,0
2003,"Clemson","ACC","",0,13,9,4,0,8,5,3,0,8,7,1,0,5,2,3,0
2003,"Colorado","Big 12","North",0,12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
2003,"Colorado State","Mountain West","",0,13,7,6,0,8,5,3,0,8,4,4,0,5,3,2,0
2003,"Connecticut","FBS Independents","",0,12,9,3,0,0,0,0,0,6,5,1,0,6,4,2,0
2003,"Duke","ACC","",0,12,4,8,0,9,2,7,0,7,3,4,0,5,1,4,0
2003,"East Carolina","Conference USA","",0,12,1,11,0,10,1,9,0,6,0,6,0,6,1,5,0
2003,"Eastern Michigan","Mid-American","West",0,12,3,9,0,8,2,6,0,7,3,4,0,5,0,5,0
2003,"Florida","SEC","East",0,13,8,5,0,8,6,2,0,8,4,4,0,5,4,1,0
2003,"Florida State","ACC","",0,13,10,3,0,8,7,1,0,7,5,2,0,6,5,1,0
2003,"Fresno State","Western Athletic","",0,14,9,5,0,8,6,2,0,7,6,1,0,7,3,4,0
2003,"Georgia","SEC","East",0,14,11,3,0,9,6,3,0,7,6,1,0,7,5,2,0
2003,"Georgia Tech","ACC","",0,13,7,6,0,9,4,5,0,6,4,2,0,7,3,4,0
2003,"Hawai'i","Western Athletic","",0,14,9,5,0,8,5,3,0,8,7,1,0,6,2,4,0
2003,"Houston","Conference USA","",0,13,7,6,0,9,4,5,0,6,3,3,0,7,4,3,0
2003,"Idaho","Sun Belt","",0,12,3,9,0,7,3,4,0,6,1,5,0,6,2,4,0
2003,"Illinois","Big Ten","",0,12,1,11,0,10,0,10,0,6,1,5,0,6,0,6,0
2003,"Indiana","Big Ten","",0,12,2,10,0,9,1,8,0,6,2,4,0,6,0,6,0
2003,"Iowa","Big Ten","",0,13,10,3,0,9,6,3,0,7,7,0,0,6,3,3,0
2003,"Iowa State","Big 12","North",0,12,2,10,0,8,0,8,0,7,2,5,0,5,0,5,0
2003,"Kansas","Big 12","North",0,13,6,7,0,8,3,5,0,8,5,3,0,5,1,4,0
2003,"Kansas State","Big 12","North",0,15,11,4,0,9,7,2,0,9,8,1,0,6,3,3,0
2003,"Kent State","Mid-American","East",0,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2003,"Kentucky","SEC","East",0,12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
2003,"Louisiana","Sun Belt","",0,12,4,8,0,5,3,2,0,6,3,3,0,6,1,5,0
2003,"Louisiana Monroe","Sun Belt","",0,12,1,11,0,6,1,5,0,5,0,5,0,7,1,6,0
2003,"Louisiana Tech","Western Athletic","",0,12,5,7,0,8,3,5,0,5,1,4,0,7,4,3,0
2003,"Louisville","Conference USA","",0,13,9,4,0,8,5,3,0,7,5,2,0,6,4,2,0
2003,"LSU","SEC","West",0,14,13,1,0,9,8,1,0,8,7,1,0,6,6,0,0
2003,"Marshall","Mid-American","East",0,12,8,4,0,8,6,2,0,5,4,1,0,7,4,3,0
2003,"Maryland","ACC","",0,13,10,3,0,8,6,2,0,6,6,0,0,7,4,3,0
2003,"Memphis","Conference USA","",0,13,9,4,0,8,5,3,0,7,5,2,0,6,4,2,0
2003,"Miami","Big East","",0,13,11,2,0,7,6,1,0,7,6,1,0,6,5,1,0
2003,"Miami (OH)","Mid-American","East",0,14,13,1,0,9,9,0,0,5,5,0,0,9,8,1,0
2003,"Michigan","Big Ten","",0,13,10,3,0,11,8,3,0,7,7,0,0,6,3,3,0
2003,"Michigan State","Big Ten","",0,13,8,5,0,8,5,3,0,7,5,2,0,6,3,3,0
2003,"Middle Tennessee","Sun Belt","",0,12,4,8,0,6,3,3,0,6,2,4,0,6,2,4,0
2003,"Minnesota","Big Ten","",0,13,10,3,0,9,6,3,0,8,6,2,0,5,4,1,0
2003,"Mississippi State","SEC","West",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2003,"Missouri","Big 12","North",0,13,8,5,0,8,4,4,0,7,7,0,0,6,1,5,0
2003,"Navy","FBS Independents","",0,13,8,5,0,0,0,0,0,7,6,1,0,6,2,4,0
2003,"NC State","ACC","",0,13,8,5,0,9,4,5,0,7,6,1,0,6,2,4,0
2003,"Nebraska","Big 12","North",0,13,10,3,0,8,5,3,0,8,7,1,0,5,3,2,0
2003,"Nevada","Western Athletic","",0,12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2003,"New Mexico","Mountain West","",0,13,8,5,0,9,5,4,0,8,5,3,0,5,3,2,0
2003,"New Mexico State","Sun Belt","",0,12,3,9,0,7,2,5,0,5,2,3,0,7,1,6,0
2003,"North Carolina","ACC","",0,12,2,10,0,11,2,9,0,6,1,5,0,6,1,5,0
2003,"Northern Illinois","Mid-American","West",0,12,10,2,0,8,6,2,0,7,7,0,0,5,3,2,0
2003,"North Texas","Sun Belt","",0,13,9,4,0,7,7,0,0,6,5,1,0,7,4,3,0
2003,"Northwestern","Big Ten","",0,13,6,7,0,10,5,5,0,6,2,4,0,7,4,3,0
2003,"Notre Dame","FBS Independents","",0,12,5,7,0,0,0,0,0,6,3,3,0,6,2,4,0
2003,"Ohio","Mid-American","East",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2003,"Ohio State","Big Ten","",0,13,11,2,0,11,9,2,0,9,9,0,0,4,2,2,0
2003,"Oklahoma","Big 12","South",0,14,12,2,0,9,8,1,0,8,7,1,0,6,5,1,0
2003,"Oklahoma State","Big 12","South",0,13,9,4,0,8,5,3,0,7,6,1,0,6,3,3,0
2003,"Ole Miss","SEC","West",0,13,10,3,0,8,7,1,0,8,6,2,0,5,4,1,0
2003,"Oregon","Pac-10","",0,13,8,5,0,11,6,5,0,6,5,1,0,7,3,4,0
2003,"Oregon State","Pac-10","",0,13,8,5,0,9,5,4,0,7,6,1,0,6,2,4,0
2003,"Penn State","Big Ten","",0,12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
2003,"Pittsburgh","Big East","",0,13,8,5,0,7,5,2,0,6,4,2,0,7,4,3,0
2003,"Purdue","Big Ten","",0,13,9,4,0,10,8,2,0,8,6,2,0,5,3,2,0
2003,"Rice","Western Athletic","",0,12,5,7,0,8,5,3,0,6,3,3,0,6,2,4,0
2003,"Rutgers","Big East","",0,12,5,7,0,7,2,5,0,6,3,3,0,6,2,4,0
2003,"San Diego State","Mountain West","",0,12,6,6,0,9,3,6,0,6,4,2,0,6,2,4,0
2003,"San José State","Western Athletic","",0,11,3,8,0,8,2,6,0,5,2,3,0,6,1,5,0
2003,"SMU","Western Athletic","",0,12,0,12,0,8,0,8,0,6,0,6,0,6,0,6,0
2003,"South Carolina","SEC","East",0,12,5,7,0,8,2,6,0,8,5,3,0,4,0,4,0
2003,"Southern Mississippi","Conference USA","",0,13,9,4,0,10,8,2,0,7,5,2,0,6,4,2,0
2003,"South Florida","Conference USA","",0,11,7,4,0,8,5,3,0,6,4,2,0,5,3,2,0
2003,"Stanford","Pac-10","",0,11,4,7,0,9,3,6,0,6,3,3,0,5,1,4,0
2003,"Syracuse","Big East","",0,12,6,6,0,7,2,5,0,7,5,2,0,5,1,4,0
2003,"TCU","Conference USA","",0,13,11,2,0,9,8,1,0,6,6,0,0,7,5,2,0
2003,"Temple","Big East","",0,12,1,11,0,7,0,7,0,5,0,5,0,7,1,6,0
2003,"Tennessee","SEC","East",0,13,10,3,0,8,6,2,0,7,6,1,0,6,4,2,0
2003,"Texas","Big 12","South",0,13,10,3,0,8,7,1,0,7,5,2,0,6,5,1,0
2003,"Texas A&M","Big 12","South",0,12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
2003,"Texas Tech","Big 12","South",0,13,8,5,0,8,4,4,0,7,6,1,0,6,2,4,0
2003,"Toledo","Mid-American","West",0,12,8,4,0,8,6,2,0,6,6,0,0,6,2,4,0
2003,"Troy","FBS Independents","",0,12,6,6,0,0,0,0,0,4,4,0,0,8,2,6,0
2003,"Tulane","Conference USA","",0,12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
2003,"Tulsa","Western Athletic","",0,13,8,5,0,8,6,2,0,7,5,2,0,6,3,3,0
2003,"UAB","Conference USA","",0,12,5,7,0,8,4,4,0,5,2,3,0,7,3,4,0
2003,"UCF","Mid-American","East",0,12,3,9,0,8,2,6,0,5,3,2,0,7,0,7,0
2003,"UCLA","Pac-10","",0,13,6,7,0,10,6,4,0,6,5,1,0,7,1,6,0
2003,"UNLV","Mountain West","",0,12,6,6,0,8,3,5,0,6,2,4,0,6,4,2,0
2003,"USC","Pac-10","",0,13,12,1,0,10,9,1,0,7,7,0,0,6,5,1,0
2003,"Utah","Mountain West","",0,12,10,2,0,10,9,1,0,6,5,1,0,6,5,1,0
2003,"Utah State","Sun Belt","",0,12,3,9,0,6,3,3,0,5,3,2,0,7,0,7,0
2003,"UTEP","Western Athletic","",0,13,2,11,0,8,1,7,0,7,1,6,0,6,1,5,0
2003,"Vanderbilt","SEC","East",0,12,2,10,0,8,1,7,0,7,2,5,0,5,0,5,0
2003,"Virginia","ACC","",0,13,8,5,0,8,4,4,0,7,6,1,0,6,2,4,0
2003,"Virginia Tech","Big East","",0,13,8,5,0,7,4,3,0,7,6,1,0,6,2,4,0
2003,"Wake Forest","ACC","",0,12,5,7,0,10,4,6,0,7,3,4,0,5,2,3,0
2003,"Washington","Pac-10","",0,12,6,6,0,10,5,5,0,7,5,2,0,5,1,4,0
2003,"Washington State","Pac-10","",0,13,10,3,0,9,7,2,0,6,6,0,0,7,4,3,0
2003,"Western Michigan","Mid-American","West",0,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2003,"West Virginia","Big East","",0,13,8,5,0,7,6,1,0,8,5,3,0,5,3,2,0
2003,"Wisconsin","Big Ten","",0,13,7,6,0,10,5,5,0,7,4,3,0,6,3,3,0
2003,"Wyoming","Mountain West","",0,12,4,8,0,7,2,5,0,6,3,3,0,6,1,5,0
2004,"Air Force","Mountain West","",0,11,5,6,0,9,4,5,0,7,3,4,0,4,2,2,0
2004,"Akron","Mid-American","East",0,11,6,5,0,8,6,2,0,5,3,2,0,6,3,3,0
2004,"Alabama","SEC","West",0,12,6,6,0,8,3,5,0,7,5,2,0,5,1,4,0
2004,"Arizona","Pac-10","",0,11,3,8,0,10,2,8,0,7,2,5,0,4,1,3,0
2004,"Arizona State","Pac-10","",0,12,9,3,0,11,8,3,0,6,6,0,0,6,3,3,0
2004,"Arkansas","SEC","West",0,11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
2004,"Arkansas State","Sun Belt","",0,11,3,8,0,7,3,4,0,4,2,2,0,7,1,6,0
2004,"Army","Conference USA","",0,11,2,9,0,9,2,7,0,5,1,4,0,6,1,5,0
2004,"Auburn","SEC","West",0,13,13,0,0,9,9,0,0,8,8,0,0,5,5,0,0
2004,"Ball State","Mid-American","West",0,11,2,9,0,8,2,6,0,5,2,3,0,6,0,6,0
2004,"Baylor","Big 12","South",0,11,3,8,0,8,1,7,0,6,3,3,0,5,0,5,0
2004,"Boise State","Western Athletic","",0,12,11,1,0,8,8,0,0,7,7,0,0,5,4,1,0
2004,"Boston College","Big East","",0,12,9,3,0,6,4,2,0,5,4,1,0,6,4,2,0
2004,"Bowling Green","Mid-American","West",0,12,9,3,0,8,6,2,0,5,5,0,0,7,4,3,0
2004,"Buffalo","Mid-American","East",0,11,2,9,0,8,2,6,0,5,2,3,0,6,0,6,0
2004,"BYU","Mountain West","",0,11,5,6,0,9,4,5,0,6,3,3,0,5,2,3,0
2004,"California","Pac-10","",0,12,10,2,0,10,9,1,0,6,5,1,0,6,5,1,0
2004,"Central Michigan","Mid-American","West",0,11,4,7,0,8,3,5,0,5,4,1,0,6,0,6,0
2004,"Cincinnati","Conference USA","",0,12,7,5,0,9,5,4,0,6,5,1,0,6,2,4,0
2004,"Clemson","ACC","",0,11,6,5,0,8,4,4,0,6,5,1,0,5,1,4,0
2004,"Colorado","Big 12","North",0,13,8,5,0,9,4,5,0,6,4,2,0,7,4,3,0
2004,"Colorado State","Mountain West","",0,11,4,7,0,9,3,6,0,6,3,3,0,5,1,4,0
2004,"Connecticut","Big East","",0,12,8,4,0,6,3,3,0,8,7,1,0,4,1,3,0
2004,"Duke","ACC","",0,11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
2004,"East Carolina","Conference USA","",0,11,2,9,0,10,2,8,0,5,2,3,0,6,0,6,0
2004,"Eastern Michigan","Mid-American","West",0,11,4,7,0,8,4,4,0,6,2,4,0,5,2,3,0
2004,"Florida","SEC","East",0,12,7,5,0,8,4,4,0,7,5,2,0,4,2,2,0
2004,"Florida A&M","FBS Independents","",0,11,3,8,0,0,0,0,0,5,3,2,0,6,0,6,0
2004,"Florida Atlantic","Sun Belt","",0,12,9,3,0,1,1,0,0,5,3,2,0,7,6,1,0
2004,"Florida International","Sun Belt","",0,10,3,7,0,1,0,1,0,5,1,4,0,5,2,3,0
2004,"Florida State","ACC","",0,12,9,3,0,9,7,2,0,6,5,1,0,6,4,2,0
2004,"Fresno State","Western Athletic","",0,12,9,3,0,8,5,3,0,6,5,1,0,6,4,2,0
2004,"Georgia","SEC","East",0,12,10,2,0,8,6,2,0,6,5,1,0,5,4,1,0
2004,"Georgia Tech","ACC","",0,12,7,5,0,8,4,4,0,7,4,3,0,5,3,2,0
2004,"Hawai'i","Western Athletic","",0,13,8,5,0,8,4,4,0,8,7,1,0,5,1,4,0
2004,"Houston","Conference USA","",0,11,3,8,0,9,3,6,0,5,3,2,0,6,0,6,0
2004,"Idaho","Sun Belt","",0,12,3,9,0,7,2,5,0,4,2,2,0,8,1,7,0
2004,"Illinois","Big Ten","",0,11,3,8,0,9,1,8,0,7,3,4,0,4,0,4,0
2004,"Indiana","Big Ten","",0,11,3,8,0,9,2,7,0,5,2,3,0,6,1,5,0
2004,"Iowa","Big Ten","",0,12,10,2,0,9,7,2,0,7,7,0,0,5,3,2,0
2004,"Iowa State","Big 12","North",0,12,7,5,0,8,4,4,0,7,5,2,0,5,2,3,0
2004,"Kansas","Big 12","North",0,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
2004,"Kansas State","Big 12","North",0,11,4,7,0,8,2,6,0,7,3,4,0,4,1,3,0
2004,"Kent State","Mid-American","East",0,11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0
2004,"Kentucky","SEC","East",0,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
2004,"Louisiana","Sun Belt","",0,11,4,7,0,7,2,5,0,5,3,2,0,6,1,5,0
2004,"Louisiana Monroe","Sun Belt","",0,11,5,6,0,6,3,3,0,5,3,2,0,6,2,4,0
2004,"Louisiana Tech","Western Athletic","",0,12,6,6,0,8,5,3,0,5,4,1,0,7,2,5,0
2004,"Louisville","Conference USA","",0,12,11,1,0,10,9,1,0,6,6,0,0,6,5,1,0
2004,"LSU","SEC","West",0,12,9,3,0,8,6,2,0,7,7,0,0,5,2,3,0
2004,"Marshall","Mid-American","East",0,12,6,6,0,8,6,2,0,5,4,1,0,7,2,5,0
2004,"Maryland","ACC","",0,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
2004,"Memphis","Conference USA","",0,12,8,4,0,8,5,3,0,6,4,2,0,6,4,2,0
2004,"Miami","ACC","",0,12,9,3,0,10,7,3,0,6,4,2,0,6,5,1,0
2004,"Miami (OH)","Mid-American","East",0,13,8,5,0,9,7,2,0,6,5,1,0,7,3,4,0
2004,"Michigan","Big Ten","",0,12,9,3,0,9,8,1,0,6,6,0,0,6,3,3,0
2004,"Michigan State","Big Ten","",0,12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
2004,"Middle Tennessee","Sun Belt","",0,11,5,6,0,8,4,4,0,5,4,1,0,6,1,5,0
2004,"Minnesota","Big Ten","",0,12,7,5,0,9,4,5,0,7,6,1,0,5,1,4,0
2004,"Mississippi State","SEC","West",0,11,3,8,0,8,2,6,0,7,3,4,0,4,0,4,0
2004,"Missouri","Big 12","North",0,11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
2004,"Navy","FBS Independents","",0,12,10,2,0,0,0,0,0,9,8,1,0,3,2,1,0
2004,"NC State","ACC","",0,11,5,6,0,11,5,6,0,7,3,4,0,4,2,2,0
2004,"Nebraska","Big 12","North",0,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
2004,"Nevada","Western Athletic","",0,12,5,7,0,8,3,5,0,6,5,1,0,6,0,6,0
2004,"New Mexico","Mountain West","",0,12,7,5,0,9,5,4,0,5,3,2,0,7,4,3,0
2004,"New Mexico State","Sun Belt","",0,11,5,6,0,5,3,2,0,5,4,1,0,6,1,5,0
2004,"North Carolina","ACC","",0,12,6,6,0,11,6,5,0,6,4,2,0,5,2,3,0
2004,"Northern Illinois","Mid-American","West",0,12,9,3,0,8,7,1,0,6,5,1,0,6,4,2,0
2004,"North Texas","Sun Belt","",0,12,7,5,0,7,7,0,0,6,4,2,0,6,3,3,0
2004,"Northwestern","Big Ten","",0,12,6,6,0,10,5,5,0,6,5,1,0,6,1,5,0
2004,"Notre Dame","FBS Independents","",0,12,6,6,0,0,0,0,0,6,3,3,0,6,3,3,0
2004,"Ohio","Mid-American","East",0,11,4,7,0,8,2,6,0,5,2,3,0,6,2,4,0
2004,"Ohio State","Big Ten","",0,12,8,4,0,10,6,4,0,7,6,1,0,5,2,3,0
2004,"Oklahoma","Big 12","South",0,13,12,1,0,9,9,0,0,9,8,1,0,4,4,0,0
2004,"Oklahoma State","Big 12","South",0,12,7,5,0,8,4,4,0,6,4,2,0,6,3,3,0
2004,"Ole Miss","SEC","West",0,11,4,7,0,8,3,5,0,6,3,3,0,5,1,4,0
2004,"Oregon","Pac-10","",0,11,5,6,0,9,4,5,0,6,3,3,0,5,2,3,0
2004,"Oregon State","Pac-10","",0,12,7,5,0,9,6,3,0,6,4,2,0,6,3,3,0
2004,"Penn State","Big Ten","",0,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
