"season","season_type","week","poll","rank","school","conference","first_place_votes","points"
2011,"regular",6,"AP Top 25",15,"Auburn","SEC",0,0
2011,"regular",6,"AP Top 25",16,"West Virginia","Big East",0,0
2011,"regular",6,"AP Top 25",17,"Florida","SEC",0,0
2011,"regular",6,"AP Top 25",18,"South Carolina","SEC",0,0
2011,"regular",6,"AP Top 25",19,"Illinois","Big Ten",0,0
2011,"regular",6,"AP Top 25",20,"Kansas State","Big 12",0,0
2011,"regular",6,"AP Top 25",21,"Virginia Tech","ACC",0,0
2011,"regular",6,"AP Top 25",22,"Arizona State","Pac-12",0,0
2011,"regular",6,"AP Top 25",23,"Florida State","ACC",0,0
2011,"regular",6,"AP Top 25",24,"Texas A&M","Big 12",0,0
2011,"regular",6,"AP Top 25",25,"Baylor","Big 12",0,0
2011,"regular",6,"Coaches Poll",1,"Oklahoma","Big 12",27,1421
2011,"regular",6,"Coaches Poll",2,"LSU","SEC",21,1410
2011,"regular",6,"Coaches Poll",3,"Alabama","SEC",10,1408
2011,"regular",6,"Coaches Poll",4,"Stanford","Pac-12",0,1237
2011,"regular",6,"Coaches Poll",5,"Wisconsin","Big Ten",1,1236
2011,"regular",6,"Coaches Poll",6,"Boise State","Mountain West",0,1186
2011,"regular",6,"Coaches Poll",7,"Oklahoma State","Big 12",0,1162
2011,"regular",6,"Coaches Poll",8,"Clemson","ACC",0,1028
2011,"regular",6,"Coaches Poll",9,"Oregon","Pac-12",0,1017
2011,"regular",6,"Coaches Poll",10,"Texas","Big 12",0,879
2011,"regular",6,"Coaches Poll",11,"Michigan","Big Ten",0,808
2011,"regular",6,"Coaches Poll",12,"Arkansas","SEC",0,788
2011,"regular",6,"Coaches Poll",13,"Georgia Tech","ACC",0,728
2011,"regular",6,"Coaches Poll",14,"South Carolina","SEC",0,559
2011,"regular",6,"Coaches Poll",15,"Nebraska","Big Ten",0,557
2011,"regular",6,"Coaches Poll",16,"Illinois","Big Ten",0,541
2011,"regular",6,"Coaches Poll",17,"Virginia Tech","ACC",0,470
2011,"regular",6,"Coaches Poll",18,"Florida","SEC",0,456
2011,"regular",6,"Coaches Poll",19,"West Virginia","Big East",0,436
2011,"regular",6,"Coaches Poll",20,"Michigan State","Big Ten",0,366
2011,"regular",6,"Coaches Poll",21,"Kansas State","Big 12",0,264
2011,"regular",6,"Coaches Poll",22,"Florida State","ACC",0,229
2011,"regular",6,"Coaches Poll",23,"Auburn","SEC",0,217
2011,"regular",6,"Coaches Poll",24,"Arizona State","Pac-12",0,177
2011,"regular",6,"Coaches Poll",25,"Texas A&M","Big 12",0,160
2011,"regular",7,"AP Top 25",1,"LSU","SEC",40,0
2011,"regular",7,"AP Top 25",2,"Alabama","SEC",10,0
2011,"regular",7,"AP Top 25",3,"Oklahoma","Big 12",8,0
2011,"regular",7,"AP Top 25",4,"Wisconsin","Big Ten",0,0
2011,"regular",7,"AP Top 25",5,"Boise State","Mountain West",1,0
2011,"regular",7,"AP Top 25",6,"Oklahoma State","Big 12",0,0
2011,"regular",7,"AP Top 25",7,"Stanford","Pac-12",0,0
2011,"regular",7,"AP Top 25",8,"Clemson","ACC",0,0
2011,"regular",7,"AP Top 25",9,"Oregon","Pac-12",0,0
2011,"regular",7,"AP Top 25",10,"Arkansas","SEC",0,0
2011,"regular",7,"AP Top 25",11,"Michigan","Big Ten",0,0
2011,"regular",7,"AP Top 25",12,"Georgia Tech","ACC",0,0
2011,"regular",7,"AP Top 25",13,"West Virginia","Big East",0,0
2011,"regular",7,"AP Top 25",14,"Nebraska","Big Ten",0,0
2011,"regular",7,"AP Top 25",15,"South Carolina","SEC",0,0
2011,"regular",7,"AP Top 25",16,"Illinois","Big Ten",0,0
2011,"regular",7,"AP Top 25",17,"Kansas State","Big 12",0,0
2011,"regular",7,"AP Top 25",18,"Arizona State","Pac-12",0,0
2011,"regular",7,"AP Top 25",19,"Virginia Tech","ACC",0,0
2011,"regular",7,"AP Top 25",20,"Baylor","Big 12",0,0
2011,"regular",7,"AP Top 25",21,"Texas A&M","Big 12",0,0
2011,"regular",7,"AP Top 25",22,"Texas","Big 12",0,0
2011,"regular",7,"AP Top 25",23,"Michigan State","Big Ten",0,0
2011,"regular",7,"AP Top 25",24,"Auburn","SEC",0,0
2011,"regular",7,"AP Top 25",25,"Houston","Conference USA",0,0
2011,"regular",7,"Coaches Poll",1,"Oklahoma","Big 12",32,1434
2011,"regular",7,"Coaches Poll",2,"LSU","SEC",15,1409
2011,"regular",7,"Coaches Poll",3,"Alabama","SEC",11,1399
2011,"regular",7,"Coaches Poll",4,"Wisconsin","Big Ten",1,1244
2011,"regular",7,"Coaches Poll",5,"Stanford","Pac-12",0,1232
2011,"regular",7,"Coaches Poll",6,"Boise State","Mountain West",0,1170
2011,"regular",7,"Coaches Poll",7,"Oklahoma State","Big 12",0,1168
2011,"regular",7,"Coaches Poll",8,"Clemson","ACC",0,1046
2011,"regular",7,"Coaches Poll",9,"Oregon","Pac-12",0,995
2011,"regular",7,"Coaches Poll",10,"Michigan","Big Ten",0,891
2011,"regular",7,"Coaches Poll",11,"Arkansas","SEC",0,871
2011,"regular",7,"Coaches Poll",12,"Georgia Tech","ACC",0,805
2011,"regular",7,"Coaches Poll",13,"South Carolina","SEC",0,678
2011,"regular",7,"Coaches Poll",14,"Nebraska","Big Ten",0,671
2011,"regular",7,"Coaches Poll",15,"Illinois","Big Ten",0,634
2011,"regular",7,"Coaches Poll",16,"West Virginia","Big East",0,528
2011,"regular",7,"Coaches Poll",17,"Virginia Tech","ACC",0,523
2011,"regular",7,"Coaches Poll",18,"Kansas State","Big 12",0,462
2011,"regular",7,"Coaches Poll",19,"Michigan State","Big Ten",0,431
2011,"regular",7,"Coaches Poll",20,"Arizona State","Pac-12",0,343
2011,"regular",7,"Coaches Poll",21,"Texas","Big 12",0,243
2011,"regular",7,"Coaches Poll",22,"Houston","Conference USA",0,200
2011,"regular",7,"Coaches Poll",23,"Texas A&M","Big 12",0,198
2011,"regular",7,"Coaches Poll",24,"Baylor","Big 12",0,185
2011,"regular",7,"Coaches Poll",25,"Penn State","Big Ten",0,77
2011,"regular",8,"AP Top 25",1,"LSU","SEC",41,0
2011,"regular",8,"AP Top 25",2,"Alabama","SEC",11,0
2011,"regular",8,"AP Top 25",3,"Oklahoma","Big 12",6,0
2011,"regular",8,"AP Top 25",4,"Wisconsin","Big Ten",0,0
2011,"regular",8,"AP Top 25",5,"Boise State","Mountain West",1,0
2011,"regular",8,"AP Top 25",6,"Oklahoma State","Big 12",0,0
2011,"regular",8,"AP Top 25",7,"Stanford","Pac-12",0,0
2011,"regular",8,"AP Top 25",8,"Clemson","ACC",0,0
2011,"regular",8,"AP Top 25",9,"Oregon","Pac-12",0,0
2011,"regular",8,"AP Top 25",10,"Arkansas","SEC",0,0
2011,"regular",8,"AP Top 25",11,"West Virginia","Big East",0,0
2011,"regular",8,"AP Top 25",12,"Kansas State","Big 12",0,0
2011,"regular",8,"AP Top 25",13,"Nebraska","Big Ten",0,0
2011,"regular",8,"AP Top 25",14,"South Carolina","SEC",0,0
2011,"regular",8,"AP Top 25",15,"Michigan State","Big Ten",0,0
2011,"regular",8,"AP Top 25",16,"Virginia Tech","ACC",0,0
2011,"regular",8,"AP Top 25",17,"Texas A&M","Big 12",0,0
2011,"regular",8,"AP Top 25",18,"Michigan","Big Ten",0,0
2011,"regular",8,"AP Top 25",19,"Auburn","SEC",0,0
2011,"regular",8,"AP Top 25",20,"Georgia Tech","ACC",0,0
2011,"regular",8,"AP Top 25",21,"Houston","Conference USA",0,0
2011,"regular",8,"AP Top 25",22,"Washington","Pac-12",0,0
2011,"regular",8,"AP Top 25",23,"Illinois","Big Ten",0,0
2011,"regular",8,"AP Top 25",24,"Georgia","SEC",0,0
2011,"regular",8,"AP Top 25",24,"Arizona State","Pac-12",0,0
2011,"regular",8,"BCS Standings",1,"LSU","SEC",0,0
2011,"regular",8,"BCS Standings",2,"Alabama","SEC",0,0
2011,"regular",8,"BCS Standings",3,"Oklahoma","Big 12",0,0
2011,"regular",8,"BCS Standings",4,"Oklahoma State","Big 12",0,0
2011,"regular",8,"BCS Standings",5,"Boise State","Mountain West",0,0
2011,"regular",8,"BCS Standings",6,"Wisconsin","Big Ten",0,0
2011,"regular",8,"BCS Standings",7,"Clemson","ACC",0,0
2011,"regular",8,"BCS Standings",8,"Stanford","Pac-12",0,0
2011,"regular",8,"BCS Standings",9,"Arkansas","SEC",0,0
2011,"regular",8,"BCS Standings",10,"Oregon","Pac-12",0,0
2011,"regular",8,"BCS Standings",11,"Kansas State","Big 12",0,0
2011,"regular",8,"BCS Standings",12,"Virginia Tech","ACC",0,0
2011,"regular",8,"BCS Standings",13,"Nebraska","Big Ten",0,0
2011,"regular",8,"BCS Standings",14,"South Carolina","SEC",0,0
2011,"regular",8,"BCS Standings",15,"West Virginia","Big East",0,0
2011,"regular",8,"BCS Standings",16,"Michigan State","Big Ten",0,0
2011,"regular",8,"BCS Standings",17,"Texas A&M","Big 12",0,0
2011,"regular",8,"BCS Standings",18,"Michigan","Big Ten",0,0
2011,"regular",8,"BCS Standings",19,"Houston","Conference USA",0,0
2011,"regular",8,"BCS Standings",20,"Auburn","SEC",0,0
2011,"regular",8,"BCS Standings",21,"Penn State","Big Ten",0,0
2011,"regular",8,"BCS Standings",22,"Georgia Tech","ACC",0,0
2011,"regular",8,"BCS Standings",23,"Illinois","Big Ten",0,0
2011,"regular",8,"BCS Standings",24,"Texas","Big 12",0,0
2011,"regular",8,"BCS Standings",25,"Washington","Pac-12",0,0
2011,"regular",8,"Coaches Poll",1,"Oklahoma","Big 12",31,1426
2011,"regular",8,"Coaches Poll",2,"LSU","SEC",15,1410
2011,"regular",8,"Coaches Poll",3,"Alabama","SEC",12,1403
2011,"regular",8,"Coaches Poll",4,"Wisconsin","Big Ten",1,1262
2011,"regular",8,"Coaches Poll",5,"Stanford","Pac-12",0,1222
2011,"regular",8,"Coaches Poll",6,"Oklahoma State","Big 12",0,1173
2011,"regular",8,"Coaches Poll",7,"Boise State","Mountain West",0,1172
2011,"regular",8,"Coaches Poll",8,"Clemson","ACC",0,1028
2011,"regular",8,"Coaches Poll",8,"Oregon","Pac-12",0,1028
2011,"regular",8,"Coaches Poll",10,"Arkansas","SEC",0,931
2011,"regular",8,"Coaches Poll",11,"Nebraska","Big Ten",0,775
2011,"regular",8,"Coaches Poll",12,"South Carolina","SEC",0,765
2011,"regular",8,"Coaches Poll",13,"Michigan State","Big Ten",0,690
2011,"regular",8,"Coaches Poll",14,"West Virginia","Big East",0,688
2011,"regular",8,"Coaches Poll",14,"Virginia Tech","ACC",0,688
2011,"regular",8,"Coaches Poll",16,"Kansas State","Big 12",0,678
2011,"regular",8,"Coaches Poll",17,"Michigan","Big Ten",0,458
2011,"regular",8,"Coaches Poll",18,"Texas A&M","Big 12",0,415
2011,"regular",8,"Coaches Poll",19,"Georgia Tech","ACC",0,396
2011,"regular",8,"Coaches Poll",20,"Houston","Conference USA",0,359
2011,"regular",8,"Coaches Poll",21,"Illinois","Big Ten",0,260
2011,"regular",8,"Coaches Poll",22,"Penn State","Big Ten",0,253
2011,"regular",8,"Coaches Poll",23,"Auburn","SEC",0,202
2011,"regular",8,"Coaches Poll",24,"Washington","Pac-12",0,174
2011,"regular",8,"Coaches Poll",25,"Arizona State","Pac-12",0,86
2011,"regular",9,"AP Top 25",1,"LSU","SEC",49,0
2011,"regular",9,"AP Top 25",2,"Alabama","SEC",10,0
2011,"regular",9,"AP Top 25",3,"Oklahoma State","Big 12",0,0
2011,"regular",9,"AP Top 25",4,"Stanford","Pac-12",0,0
2011,"regular",9,"AP Top 25",5,"Boise State","Mountain West",1,0
2011,"regular",9,"AP Top 25",6,"Clemson","ACC",0,0
2011,"regular",9,"AP Top 25",7,"Oregon","Pac-12",0,0
2011,"regular",9,"AP Top 25",8,"Arkansas","SEC",0,0
2011,"regular",9,"AP Top 25",9,"Michigan State","Big Ten",0,0
2011,"regular",9,"AP Top 25",10,"Kansas State","Big 12",0,0
2011,"regular",9,"AP Top 25",11,"Oklahoma","Big 12",0,0
2011,"regular",9,"AP Top 25",12,"Wisconsin","Big Ten",0,0
2011,"regular",9,"AP Top 25",13,"Nebraska","Big Ten",0,0
2011,"regular",9,"AP Top 25",14,"South Carolina","SEC",0,0
2011,"regular",9,"AP Top 25",15,"Virginia Tech","ACC",0,0
2011,"regular",9,"AP Top 25",16,"Texas A&M","Big 12",0,0
2011,"regular",9,"AP Top 25",17,"Michigan","Big Ten",0,0
2011,"regular",9,"AP Top 25",18,"Houston","Conference USA",0,0
2011,"regular",9,"AP Top 25",19,"Texas Tech","Big 12",0,0
2011,"regular",9,"AP Top 25",20,"USC","Pac-12",0,0
2011,"regular",9,"AP Top 25",21,"Penn State","Big Ten",0,0
2011,"regular",9,"AP Top 25",22,"Georgia","SEC",0,0
2011,"regular",9,"AP Top 25",23,"Arizona State","Pac-12",0,0
2011,"regular",9,"AP Top 25",24,"Cincinnati","Big East",0,0
2011,"regular",9,"AP Top 25",25,"West Virginia","Big East",0,0
2011,"regular",9,"BCS Standings",1,"LSU","SEC",0,0
2011,"regular",9,"BCS Standings",2,"Alabama","SEC",0,0
2011,"regular",9,"BCS Standings",3,"Oklahoma State","Big 12",0,0
2011,"regular",9,"BCS Standings",4,"Boise State","Mountain West",0,0
2011,"regular",9,"BCS Standings",5,"Clemson","ACC",0,0
2011,"regular",9,"BCS Standings",6,"Stanford","Pac-12",0,0
2011,"regular",9,"BCS Standings",7,"Oregon","Pac-12",0,0
2011,"regular",9,"BCS Standings",8,"Kansas State","Big 12",0,0
2011,"regular",9,"BCS Standings",9,"Oklahoma","Big 12",0,0
2011,"regular",9,"BCS Standings",10,"Arkansas","SEC",0,0
2011,"regular",9,"BCS Standings",11,"Michigan State","Big Ten",0,0
2011,"regular",9,"BCS Standings",12,"Virginia Tech","ACC",0,0
2011,"regular",9,"BCS Standings",13,"South Carolina","SEC",0,0
2011,"regular",9,"BCS Standings",14,"Nebraska","Big Ten",0,0
2011,"regular",9,"BCS Standings",15,"Wisconsin","Big Ten",0,0
2011,"regular",9,"BCS Standings",16,"Texas A&M","Big 12",0,0
2011,"regular",9,"BCS Standings",17,"Houston","Conference USA",0,0
2011,"regular",9,"BCS Standings",18,"Michigan","Big Ten",0,0
2011,"regular",9,"BCS Standings",19,"Penn State","Big Ten",0,0
2011,"regular",9,"BCS Standings",20,"Texas Tech","Big 12",0,0
2011,"regular",9,"BCS Standings",21,"Arizona State","Pac-12",0,0
2011,"regular",9,"BCS Standings",22,"Georgia","SEC",0,0
2011,"regular",9,"BCS Standings",23,"Auburn","SEC",0,0
2011,"regular",9,"BCS Standings",24,"Texas","Big 12",0,0
2011,"regular",9,"BCS Standings",25,"West Virginia","Big East",0,0
2011,"regular",9,"Coaches Poll",1,"LSU","SEC",41,1457
2011,"regular",9,"Coaches Poll",2,"Alabama","SEC",18,1434
2011,"regular",9,"Coaches Poll",3,"Stanford","Pac-12",0,1327
2011,"regular",9,"Coaches Poll",4,"Oklahoma State","Big 12",0,1301
2011,"regular",9,"Coaches Poll",5,"Boise State","Mountain West",0,1213
2011,"regular",9,"Coaches Poll",6,"Clemson","ACC",0,1174
2011,"regular",9,"Coaches Poll",7,"Oregon","Pac-12",0,1121
2011,"regular",9,"Coaches Poll",8,"Arkansas","SEC",0,974
2011,"regular",9,"Coaches Poll",9,"Oklahoma","Big 12",0,964
2011,"regular",9,"Coaches Poll",10,"Michigan State","Big Ten",0,932
2011,"regular",9,"Coaches Poll",11,"Wisconsin","Big Ten",0,867
2011,"regular",9,"Coaches Poll",12,"Kansas State","Big 12",0,827
2011,"regular",9,"Coaches Poll",13,"Nebraska","Big Ten",0,798
2011,"regular",9,"Coaches Poll",14,"South Carolina","SEC",0,730
2011,"regular",9,"Coaches Poll",15,"Virginia Tech","ACC",0,729
2011,"regular",9,"Coaches Poll",16,"Texas A&M","Big 12",0,520
2011,"regular",9,"Coaches Poll",17,"Michigan","Big Ten",0,519
2011,"regular",9,"Coaches Poll",18,"Houston","Conference USA",0,507
2011,"regular",9,"Coaches Poll",19,"Penn State","Big Ten",0,448
2011,"regular",9,"Coaches Poll",20,"Arizona State","Pac-12",0,253
2011,"regular",9,"Coaches Poll",21,"Georgia","SEC",0,208
2011,"regular",9,"Coaches Poll",22,"Texas Tech","Big 12",0,180
2011,"regular",9,"Coaches Poll",23,"Cincinnati","Big East",0,159
2011,"regular",9,"Coaches Poll",24,"West Virginia","Big East",0,155
2011,"regular",9,"Coaches Poll",25,"Southern Mississippi","Conference USA",0,128
2011,"regular",10,"AP Top 25",1,"LSU","SEC",47,0
2011,"regular",10,"AP Top 25",2,"Alabama","SEC",10,0
2011,"regular",10,"AP Top 25",3,"Oklahoma State","Big 12",0,0
2011,"regular",10,"AP Top 25",4,"Stanford","Pac-12",0,0
2011,"regular",10,"AP Top 25",5,"Boise State","Mountain West",1,0
2011,"regular",10,"AP Top 25",6,"Oregon","Pac-12",0,0
2011,"regular",10,"AP Top 25",7,"Oklahoma","Big 12",0,0
2011,"regular",10,"AP Top 25",8,"Arkansas","SEC",0,0
2011,"regular",10,"AP Top 25",9,"Nebraska","Big Ten",0,0
2011,"regular",10,"AP Top 25",10,"South Carolina","SEC",0,0
2011,"regular",10,"AP Top 25",11,"Clemson","ACC",0,0
2011,"regular",10,"AP Top 25",12,"Virginia Tech","ACC",0,0
2011,"regular",10,"AP Top 25",13,"Michigan","Big Ten",0,0
2011,"regular",10,"AP Top 25",14,"Houston","Conference USA",0,0
2011,"regular",10,"AP Top 25",15,"Michigan State","Big Ten",0,0
2011,"regular",10,"AP Top 25",16,"Penn State","Big Ten",0,0
2011,"regular",10,"AP Top 25",17,"Kansas State","Big 12",0,0
2011,"regular",10,"AP Top 25",18,"Georgia","SEC",0,0
2011,"regular",10,"AP Top 25",19,"Wisconsin","Big Ten",0,0
2011,"regular",10,"AP Top 25",20,"Arizona State","Pac-12",0,0
2011,"regular",10,"AP Top 25",21,"USC","Pac-12",0,0
2011,"regular",10,"AP Top 25",22,"Georgia Tech","ACC",0,0
2011,"regular",10,"AP Top 25",23,"Cincinnati","Big East",0,0
2011,"regular",10,"AP Top 25",24,"West Virginia","Big East",0,0
2011,"regular",10,"AP Top 25",25,"Auburn","SEC",0,0
2011,"regular",10,"BCS Standings",1,"LSU","SEC",0,0
2011,"regular",10,"BCS Standings",2,"Alabama","SEC",0,0
2011,"regular",10,"BCS Standings",3,"Oklahoma State","Big 12",0,0
2011,"regular",10,"BCS Standings",4,"Stanford","Pac-12",0,0
2011,"regular",10,"BCS Standings",5,"Boise State","Mountain West",0,0
2011,"regular",10,"BCS Standings",6,"Oklahoma","Big 12",0,0
2011,"regular",10,"BCS Standings",7,"Arkansas","SEC",0,0
2011,"regular",10,"BCS Standings",8,"Oregon","Pac-12",0,0
2011,"regular",10,"BCS Standings",9,"South Carolina","SEC",0,0
2011,"regular",10,"BCS Standings",10,"Nebraska","Big Ten",0,0
2011,"regular",10,"BCS Standings",11,"Clemson","ACC",0,0
2011,"regular",10,"BCS Standings",12,"Virginia Tech","ACC",0,0
2011,"regular",10,"BCS Standings",13,"Houston","Conference USA",0,0
2011,"regular",10,"BCS Standings",14,"Kansas State","Big 12",0,0
2011,"regular",10,"BCS Standings",15,"Michigan","Big Ten",0,0
2011,"regular",10,"BCS Standings",16,"Penn State","Big Ten",0,0
2011,"regular",10,"BCS Standings",17,"Michigan State","Big Ten",0,0
2011,"regular",10,"BCS Standings",18,"Georgia","SEC",0,0
2011,"regular",10,"BCS Standings",19,"Arizona State","Pac-12",0,0
2011,"regular",10,"BCS Standings",20,"Wisconsin","Big Ten",0,0
2011,"regular",10,"BCS Standings",21,"Texas","Big 12",0,0
2011,"regular",10,"BCS Standings",22,"Auburn","SEC",0,0
2011,"regular",10,"BCS Standings",23,"Georgia Tech","ACC",0,0
2011,"regular",10,"BCS Standings",24,"West Virginia","Big East",0,0
2011,"regular",10,"BCS Standings",25,"Southern Mississippi","Conference USA",0,0
2011,"regular",10,"Coaches Poll",1,"LSU","SEC",41,1457
2011,"regular",10,"Coaches Poll",2,"Alabama","SEC",18,1434
2011,"regular",10,"Coaches Poll",3,"Stanford","Pac-12",0,1323
2011,"regular",10,"Coaches Poll",4,"Oklahoma State","Big 12",0,1314
2011,"regular",10,"Coaches Poll",5,"Boise State","Mountain West",0,1237
2011,"regular",10,"Coaches Poll",6,"Oregon","Pac-12",0,1175
2011,"regular",10,"Coaches Poll",7,"Oklahoma","Big 12",0,1117
2011,"regular",10,"Coaches Poll",8,"Arkansas","SEC",0,1046
2011,"regular",10,"Coaches Poll",9,"Nebraska","Big Ten",0,973
2011,"regular",10,"Coaches Poll",10,"South Carolina","SEC",0,919
2011,"regular",10,"Coaches Poll",11,"Virginia Tech","ACC",0,871
2011,"regular",10,"Coaches Poll",12,"Clemson","ACC",0,779
2011,"regular",10,"Coaches Poll",13,"Michigan","Big Ten",0,734
2011,"regular",10,"Coaches Poll",14,"Houston","Conference USA",0,679
2011,"regular",10,"Coaches Poll",15,"Penn State","Big Ten",0,646
2011,"regular",10,"Coaches Poll",16,"Michigan State","Big Ten",0,528
2011,"regular",10,"Coaches Poll",17,"Wisconsin","Big Ten",0,463
2011,"regular",10,"Coaches Poll",18,"Arizona State","Pac-12",0,445
2011,"regular",10,"Coaches Poll",19,"Kansas State","Big 12",0,440
2011,"regular",10,"Coaches Poll",20,"Georgia","SEC",0,410
2011,"regular",10,"Coaches Poll",21,"West Virginia","Big East",0,270
2011,"regular",10,"Coaches Poll",22,"Cincinnati","Big East",0,232
2011,"regular",10,"Coaches Poll",23,"Georgia Tech","ACC",0,193
2011,"regular",10,"Coaches Poll",24,"Southern Mississippi","Conference USA",0,160
2011,"regular",10,"Coaches Poll",25,"Texas","Big 12",0,122
2011,"regular",11,"AP Top 25",1,"LSU","SEC",59,0
2011,"regular",11,"AP Top 25",2,"Oklahoma State","Big 12",0,0
2011,"regular",11,"AP Top 25",3,"Stanford","Pac-12",0,0
2011,"regular",11,"AP Top 25",4,"Alabama","SEC",0,0
2011,"regular",11,"AP Top 25",5,"Boise State","Mountain West",1,0
2011,"regular",11,"AP Top 25",6,"Oregon","Pac-12",0,0
2011,"regular",11,"AP Top 25",7,"Oklahoma","Big 12",0,0
2011,"regular",11,"AP Top 25",8,"Arkansas","SEC",0,0
2011,"regular",11,"AP Top 25",9,"Clemson","ACC",0,0
2011,"regular",11,"AP Top 25",10,"Virginia Tech","ACC",0,0
2011,"regular",11,"AP Top 25",11,"Houston","Conference USA",0,0
2011,"regular",11,"AP Top 25",12,"Penn State","Big Ten",0,0
2011,"regular",11,"AP Top 25",13,"Michigan State","Big Ten",0,0
2011,"regular",11,"AP Top 25",14,"Georgia","SEC",0,0
2011,"regular",11,"AP Top 25",15,"South Carolina","SEC",0,0
2011,"regular",11,"AP Top 25",16,"Wisconsin","Big Ten",0,0
2011,"regular",11,"AP Top 25",17,"Kansas State","Big 12",0,0
2011,"regular",11,"AP Top 25",18,"USC","Pac-12",0,0
2011,"regular",11,"AP Top 25",19,"Nebraska","Big Ten",0,0
2011,"regular",11,"AP Top 25",20,"Georgia Tech","ACC",0,0
2011,"regular",11,"AP Top 25",21,"Texas","Big 12",0,0
2011,"regular",11,"AP Top 25",22,"Michigan","Big Ten",0,0
2011,"regular",11,"AP Top 25",23,"Cincinnati","Big East",0,0
2011,"regular",11,"AP Top 25",24,"Auburn","SEC",0,0
2011,"regular",11,"AP Top 25",25,"Southern Mississippi","Conference USA",0,0
2011,"regular",11,"BCS Standings",1,"LSU","SEC",0,0
2011,"regular",11,"BCS Standings",2,"Oklahoma State","Big 12",0,0
2011,"regular",11,"BCS Standings",3,"Alabama","SEC",0,0
2011,"regular",11,"BCS Standings",4,"Stanford","Pac-12",0,0
2011,"regular",11,"BCS Standings",5,"Boise State","Mountain West",0,0
2011,"regular",11,"BCS Standings",6,"Oklahoma","Big 12",0,0
2011,"regular",11,"BCS Standings",7,"Oregon","Pac-12",0,0
2011,"regular",11,"BCS Standings",8,"Arkansas","SEC",0,0
2011,"regular",11,"BCS Standings",9,"Clemson","ACC",0,0
2011,"regular",11,"BCS Standings",10,"Virginia Tech","ACC",0,0
2011,"regular",11,"BCS Standings",11,"Houston","Conference USA",0,0
2011,"regular",11,"BCS Standings",12,"Penn State","Big Ten",0,0
2011,"regular",11,"BCS Standings",13,"South Carolina","SEC",0,0
2011,"regular",11,"BCS Standings",14,"Kansas State","Big 12",0,0
2011,"regular",11,"BCS Standings",15,"Georgia","SEC",0,0
